"AreaTableId","MapId","ParentAreaTableId","AreaBit","Flags","Col5","Flag2","SoundProviderPref","SoundProviderPrefUnderwater","Col09","AmbienceID","ZoneMusic","ZoneName","STRING_FLAGS1","Team","LiquidTypeOverride1","LiquidTypeOverride2","LiquidTypeOverride3","LiquidTypeOverride4","MinElevation","AmbientMultiplier","MountFlags","UwIntroSound","UwAmbience","WorldPvpId","PvpCombatWorldStateID","WildBattlePetLevelMin","WildBattlePetLevelMax","WindSettingsID","Col29"
2408,1,405,921,2.503922,0,0,0,567,887,25218,0,33,"Shadowprey Village",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2417,0,46,922,2.003922,0,0,89,0,726,25255,0,54,"Blackrock Pass",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2418,0,46,923,2.003922,0,0,0,0,729,25284,0,55,"Morgan's Vigil",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2419,0,46,924,2.003922,0,0,0,0,0,25313,0,0,"Slither Rock",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2420,0,46,925,2.003922,0,0,0,0,730,25338,0,52,"Terror Wing Path",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2421,0,46,926,2.003922,0,0,89,0,0,25370,0,54,"Draco'dar",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2437,389,0,927,0,4,0,0,0,0,25380,0,0,"Ragefire Chasm",4,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2457,1,331,928,2.003922,0,0,0,0,0,25404,741,0,"Nightsong Woods",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2477,1,1377,929,2.003922,0,0,0,565,0,11505,0,0,"The Veiled Sea",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2478,1,361,930,2.003922,0,0,0,0,0,25435,0,47,"Morlos'Aran",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2479,1,361,931,2.503922,0,0,89,0,699,25447,0,48,"Emerald Sanctuary",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2480,1,361,932,2.003922,0,0,0,0,0,25482,0,50,"Jadefire Glen",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2481,1,361,933,2.003922,0,0,0,0,0,25509,0,51,"Ruins of Constellas",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2497,1,16,934,2.003922,0,0,89,567,859,25547,0,20,"Bitter Reaches",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2517,0,4,935,2.004898,0,0,0,0,733,25576,0,46,"Rise of the Defiler",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2518,1,357,936,2.003922,0,0,0,0,693,25613,0,0,"Lariss Pavilion",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2519,1,357,937,2.003922,0,0,0,0,0,25644,0,41,"Woodpaw Hills",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2520,1,357,938,2.003922,0,0,0,0,0,25671,0,0,"Woodpaw Den",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2521,1,357,939,2.003922,0,0,0,0,0,25694,0,37,"Verdantis River",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2522,1,357,940,2.003922,0,0,0,0,0,25725,630,45,"Ruins of Isildien",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2537,1,406,941,2.003922,0,0,0,570,817,25759,0,27,"Grimtotem Post",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2538,1,406,942,2.003922,0,0,89,570,817,25788,0,27,"Camp Aparaje",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2539,1,406,943,2.503922,0,0,0,0,821,25813,0,27,"Malaka'jin",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2540,1,406,944,2.003922,0,0,89,0,0,25824,0,27,"Boulderslide Ravine",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2541,1,406,945,2.003922,0,0,0,630,229,25863,0,27,"Sishir Canyon",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2557,429,0,946,0,4,0,0,577,11,25890,0,0,"Dire Maul",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2558,0,41,947,2.003922,0,0,89,0,0,25909,0,0,"Deadwind Ravine",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2559,0,41,948,2.003922,0,0,89,0,0,25940,0,0,"Diamondhead River",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2560,0,41,949,2.003922,0,0,89,0,0,25975,0,0,"Ariden's Camp",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2561,0,41,950,2.003922,0,0,0,633,0,26002,0,57,"The Vice",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2562,0,41,951,2.003922,0,0,0,633,0,26019,0,60,"Karazhan",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2563,0,41,952,2.003922,0,0,0,633,0,26028,0,0,"Morgan's Plot",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2577,1,357,953,2.003922,0,0,89,0,11,25890,0,44,"Dire Maul",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2597,30,0,954,16384,0,0,0,42,242,26055,0,0,"Alterac Valley",0,0,0,0,0,-500,0.5,0,13,0,0,675,0,0,0,0
2617,1,405,955,2.003922,0,0,0,589,226,26084,0,0,"Scrabblescrew's Camp",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2618,1,361,956,2.003922,0,0,0,0,0,26125,0,50,"Jadefire Run",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2619,0,139,957,2.003922,0,0,0,0,0,26150,0,55,"Thondroril River",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2620,0,28,958,2.003922,0,0,0,37,0,26150,0,0,"Thondroril River",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2621,0,139,959,2.003922,0,0,0,0,0,26183,0,54,"Lake Mereldar",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2622,0,139,960,2.003922,0,0,0,0,0,26210,0,55,"Pestilent Scar",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2623,0,139,961,2.003922,0,0,0,0,0,26239,0,59,"The Infectis Scar",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2624,0,139,962,2.003922,0,0,89,0,0,26273,0,58,"Blackwood Lake",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2625,0,139,963,2.003922,0,0,89,0,0,26302,0,0,"Eastwall Gate",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2626,0,139,964,2.003922,0,0,0,0,0,26329,0,0,"Terrorweb Tunnel",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2627,0,139,965,2.003922,0,0,0,0,776,26362,0,55,"Terrordale",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2637,1,331,966,2.503922,0,0,0,28,228,26373,0,0,"Kargathia Keep",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2657,1,405,967,2.003922,0,0,0,0,193,26402,785,0,"Valley of Bones",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2677,469,0,968,0,4,0,89,0,0,26432,0,0,"Blackwing Lair",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2697,0,41,969,2.003922,0,0,89,0,0,26461,0,50,"Deadman's Crossing",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2717,409,0,970,0,4,0,0,0,0,26498,0,0,"Molten Core",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2737,1,1377,971,2.003922,0,0,0,0,0,26521,0,55,"The Scarab Wall",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2738,1,1377,972,2.003922,0,0,0,0,0,26551,0,55,"Southwind Village",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2739,1,1377,973,2.003922,0,0,0,0,667,26569,0,55,"Twilight Base Camp",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2740,1,1377,974,2.003922,0,0,0,49,668,26605,0,55,"The Crystal Vale",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2741,1,1377,975,2.003922,0,0,0,0,0,26637,0,0,"The Scarab Dais",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2742,1,1377,976,2.003922,0,0,0,0,0,26667,0,55,"Hive'Ashi",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2743,1,1377,977,2.003922,0,0,0,0,0,26686,0,55,"Hive'Zora",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2744,1,1377,978,2.003922,0,0,0,0,0,26696,0,55,"Hive'Regal",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2757,1,17,979,2.003922,0,0,0,0,0,26707,0,0,"Shrine of the Fallen Warrior",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2777,0,267,980,2.003922,0,0,0,0,0,26055,0,0,"UNUSED Alterac Valley",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2797,1,331,981,2.003922,0,0,89,24,176,14520,0,0,"Blackfathom Deeps",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2817,571,0,1593,16452,0,0,11,464,430,26783,0,77,"Crystalsong Forest",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,22,23
2837,0,41,982,2.003922,0,0,0,633,0,26820,0,0,"The Master's Cellar",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2838,0,51,983,2.003922,0,0,0,0,721,6544,0,0,"Stonewrought Pass",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2839,0,267,984,2.003922,0,0,89,38,0,26055,0,0,"Alterac Valley",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2857,1,440,985,2.003937,0,0,0,0,0,26876,0,0,"The Rumble Cage",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2877,451,22,986,2,0,0,89,0,0,26906,0,60,"Chunk Test",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2897,1,331,987,2.003922,0,0,0,567,185,26927,755,0,"Zoram'gar Outpost",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2917,1,0,988,16416,0,0,0,0,0,26962,0,0,"Hall of Legends",4,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2918,449,0,989,32,0,0,89,0,0,26992,0,0,"Champions' Hall",2,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2937,0,41,990,2.003922,0,0,0,633,0,27023,0,0,"Grosh'gok Compound",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2938,0,41,991,2.003922,0,0,0,0,0,27060,0,50,"Sleeping Gorge",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
2957,30,2597,992,2,0,0,0,0,0,27089,0,0,"Irondeep Mine",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2958,30,2597,993,2,0,0,0,0,0,27116,0,0,"Stonehearth Outpost",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2959,30,2597,994,2,0,0,0,0,0,27155,0,0,"Dun Baldar",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2960,30,2597,995,2,0,0,0,0,0,27176,0,0,"Icewing Pass",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2961,30,2597,996,2,0,0,0,0,0,27201,0,0,"Frostwolf Village",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2962,30,2597,997,2,0,0,0,0,0,27236,0,0,"Tower Point",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2963,30,2597,998,2,0,0,0,0,0,27259,0,0,"Coldtooth Mine",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2964,30,2597,999,2,0,0,0,0,0,27288,0,0,"Winterax Hold",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2977,30,2597,1000,2,0,0,0,0,0,27315,0,0,"Iceblood Garrison",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2978,30,2597,1001,2,0,0,0,0,0,27350,0,0,"Frostwolf Keep",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
2979,1,14,1002,2.003922,0,0,0,0,0,27379,0,0,"Tor'kren Farm",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3017,30,2597,1003,2,0,0,0,0,0,27406,0,0,"Frost Dagger Pass",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3037,1,400,1004,2.003922,0,0,0,0,0,27440,0,0,"Ironstone Camp",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3038,1,400,1005,2.003922,0,0,0,0,0,27469,0,0,"Weazel's Crater",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3039,1,400,1006,2.003922,0,0,0,0,0,27500,0,0,"Tahonda Ruins",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3057,30,2597,1007,2,0,0,0,0,0,27527,0,0,"Field of Strife",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3058,30,2597,1008,2,0,0,0,0,0,27557,0,0,"Icewing Cavern",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3077,1,1377,1009,2.003922,0,0,0,0,0,27586,0,55,"Valor's Rest",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3097,1,1377,1010,2.003922,0,0,0,0,0,27611,0,0,"The Swarming Pillar",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3098,1,1377,1011,2.003922,0,0,0,0,667,27649,0,57,"Twilight Post",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3099,1,1377,1012,2.003922,0,0,0,0,667,27676,0,59,"Twilight Outpost",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3100,1,1377,1013,2.003922,0,0,0,49,667,27709,0,0,"Ravaged Twilight Camp",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3117,1,357,1014,2.003922,0,0,0,0,0,27751,0,0,"Shalzaru's Lair",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3137,1,16,1015,2.503922,0,0,0,0,0,27782,770,15,"Talrendis Point",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3138,1,16,1016,2.003922,0,0,0,0,0,27813,0,15,"Rethress Sanctum",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3139,1,618,1017,2.003922,0,0,0,0,0,27846,0,0,"Moon Horror Den",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3140,1,16,1018,2.003922,0,0,0,0,0,27876,0,20,"Scalebeard's Cave",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3157,1,406,1019,2.003922,0,0,89,0,0,27911,0,27,"Boulderslide Cavern",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3177,1,331,1020,2.503922,0,0,0,604,0,27950,753,0,"Warsong Labor Camp",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3197,0,28,1021,2.003922,0,0,89,0,0,27986,0,0,"Chillwind Camp",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3217,1,357,1022,2.000015,0,0,0,0,0,28015,0,0,"The Maul",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3237,429,2557,1023,2.000031,0,0,0,0,0,28032,0,0,"The Maul UNUSED",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3257,1,1377,1024,2.003922,0,0,0,0,0,28062,0,0,"Bones of Grakkarond",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3277,489,0,1025,16384,0,0,0,38,243,28100,0,0,"Warsong Gulch",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3297,30,2597,1026,2,0,0,0,0,0,28127,0,0,"Frostwolf Graveyard",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3298,30,2597,1027,2,0,0,0,0,0,28166,0,0,"Frostwolf Pass",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3299,30,2597,1028,2,0,0,0,0,0,28195,0,0,"Dun Baldar Pass",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3300,30,2597,1029,2,0,0,0,0,0,28225,0,0,"Iceblood Graveyard",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3301,30,2597,1030,2,0,0,0,0,0,28262,0,0,"Snowfall Graveyard",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3302,30,2597,1031,2,0,0,0,0,0,28299,0,0,"Stonehearth Graveyard",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3303,30,2597,1032,2,0,0,0,0,0,28342,0,0,"Stormpike Graveyard",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3304,30,2597,1033,2,0,0,0,0,0,28381,0,0,"Icewing Bunker",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3305,30,2597,1034,2,0,0,0,0,0,28410,0,0,"Stonehearth Bunker",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3306,30,2597,1035,2,0,0,0,0,0,28447,0,0,"Wildpaw Ridge",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3317,0,47,1036,2.503922,0,0,0,0,672,28474,0,0,"Revantusk Village",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3318,30,2597,1037,2,0,0,0,0,0,28509,0,0,"Rock of Durotan",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3319,1,331,1038,2.503922,0,0,0,0,0,28539,746,0,"Silverwing Grove",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3320,489,3277,1039,2,0,0,0,0,0,28572,0,0,"Warsong Lumber Mill",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3321,489,3277,1040,2,0,0,0,0,0,28610,0,0,"Silverwing Hold",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3337,30,2597,1041,2,0,0,0,0,0,28641,0,0,"Wildpaw Cavern",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3338,30,2597,1042,2,0,0,0,0,0,28670,0,0,"The Veiled Cleft",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3357,0,33,1043,2.003922,0,0,0,567,245,28702,0,0,"Yojamba Isle",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3358,529,0,1044,16384,0,0,11,37,243,28727,325,0,"Arathi Basin",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3377,859,1977,1045,2,0,0,0,0,980,28752,881,0,"The Coil",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3378,859,1977,1046,2,0,0,89,0,984,28769,885,0,"Mandokir's Domain",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3380,859,1977,1048,2,0,0,0,0,985,28803,886,0,"Altar of the Blood God",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3382,859,1977,1050,2,0,0,0,0,983,28845,884,0,"Temple of Bethekk",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3384,859,1977,1052,2,0,0,89,364,981,28879,882,0,"The Devil's Terrace",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3398,859,1977,1054,2,0,0,89,0,982,28916,883,0,"The Cache of Madness",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3417,529,3358,1055,2.003906,0,0,0,0,0,28952,0,0,"Trollbane Hall",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3418,529,3358,1056,2.003906,0,0,0,0,0,28981,0,0,"Defiler's Den",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3420,529,3358,1058,2.003906,0,0,0,0,0,29008,0,0,"Farm",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3421,529,3358,1059,2.003906,0,0,0,0,0,29013,0,0,"Blacksmith",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3422,529,3358,1060,2.003906,0,0,0,0,0,29024,0,0,"Lumber Mill",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3423,529,3358,1061,2.003906,0,0,0,0,0,29047,0,0,"Gold Mine",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3424,529,3358,1062,2.003906,0,0,0,0,0,29066,0,0,"Stables",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3425,1,1377,1063,2.503922,0,0,0,0,0,29074,0,55,"Cenarion Hold",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3426,1,1377,1064,2.003922,0,0,0,0,667,29101,0,59,"Staghelm Point",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3427,1,1377,1065,2.003922,0,0,0,0,0,29130,0,0,"Bronzebeard Encampment",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3428,531,0,1579,67108864,4,0,89,352,248,29175,0,0,"Ahn'Qiraj",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3429,509,0,1580,0,4,0,0,352,248,29185,0,0,"Ruins of Ahn'Qiraj",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3430,530,0,1581,64,0,0,89,351,268,29221,0,0,"Eversong Woods",4,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,1,2
3431,530,6455,1582,2.75,0,0,0,351,295,29250,0,0,"Sunstrider Isle",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3432,530,6455,1583,2,0,0,0,351,295,29281,0,0,"Shrine of Dath'Remar",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3433,530,0,1584,64,0,0,0,364,300,29321,0,0,"Ghostlands",4,0,0,0,0,-500,0.75,0,13,0,0,675,0,0,3,6
3434,531,3428,1072,2,0,0,0,0,0,29332,0,0,"Scarab Terrace",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3435,531,3428,1586,2,0,0,0,0,0,29361,0,0,"General's Terrace",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3436,531,3428,1587,2,0,0,0,0,0,29396,0,0,"The Reservoir",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3437,531,3428,1589,2,0,0,0,0,0,29423,0,0,"The Hatchery",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3438,531,3428,1590,2,0,0,0,0,0,29448,0,0,"The Comb",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3439,531,3428,1077,2,0,0,0,0,0,29465,0,0,"Watchers' Terrace",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3440,509,3429,1078,2,0,0,0,0,0,29332,0,0,"Scarab Terrace",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3441,509,3429,1079,2,0,0,0,0,0,29361,0,0,"General's Terrace",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3442,509,3429,1080,2,0,0,0,0,0,29396,0,0,"The Reservoir",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3443,509,3429,1081,2,0,0,0,0,0,29423,0,0,"The Hatchery",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3444,509,3429,1082,2,0,0,0,0,0,29448,0,0,"The Comb",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3445,509,3429,1083,2,0,0,0,0,0,29465,0,0,"Watchers' Terrace",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3446,1,1377,1066,2.003922,0,0,0,0,667,29500,0,0,"Twilight's Run",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3447,1,1377,1067,2.003922,0,0,0,0,0,29528,0,0,"Ortell's Hideout",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3448,509,3429,1068,2,0,0,0,0,0,29332,0,0,"Scarab Terrace",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3449,509,3429,1069,2,0,0,0,0,0,29361,0,0,"General's Terrace",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3450,509,3429,1070,2,0,0,0,0,0,29396,0,0,"The Reservoir",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3451,509,3429,1071,2,0,0,0,0,0,29423,0,0,"The Hatchery",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3452,509,3429,1585,2,0,0,0,0,0,29448,0,0,"The Comb",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3453,509,3429,1073,2,0,0,0,0,0,29465,0,0,"Watchers' Terrace",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
3454,1,1377,1074,2.003922,0,0,0,0,0,29185,0,0,"Ruins of Ahn'Qiraj",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3455,530,0,1084,64,0,0,0,24,268,29561,0,0,"The North Sea",4,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3456,533,0,1588,4099,4,0,0,0,0,29587,0,0,"Naxxramas",0,0,0,0,21,-500,0.5,0,13,0,0,675,0,0,0,0
3457,532,0,1085,0,4,0,0,49,0,26019,0,0,"Karazhan",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3459,0,0,4500,16896,0,3,11,0,0,29608,0,0,"City",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
3460,530,3430,1086,2.000015,0,0,0,365,0,29625,0,6,"Golden Strand",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3461,530,3430,1087,2.000015,0,0,0,0,0,29652,0,7,"Sunsail Anchorage",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3462,530,3430,1088,2.750015,0,0,89,0,0,29687,0,6,"Fairbreeze Village",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3463,530,3430,1089,2.000015,0,0,0,0,0,29724,0,5,"Magisters Gate",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3464,530,3430,1090,2.000015,0,0,89,0,297,29753,484,7,"Farstrider Retreat",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3465,530,3430,1091,2.000015,0,0,0,0,297,29790,0,5,"North Sanctum",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3466,530,3430,1092,2.000015,0,0,0,0,297,29817,0,6,"West Sanctum",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3467,530,3430,1093,2.000015,0,0,89,363,297,29842,0,7,"East Sanctum",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3468,530,3430,1094,2.000015,0,0,0,0,0,29867,0,7,"Saltheril's Haven",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3469,530,3430,1095,2.500015,0,0,0,0,0,29902,0,5,"Thuron's Livery",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3470,530,3430,1096,2.000015,0,0,0,0,0,29933,0,6,"Stillwhisper Pond",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3471,530,3430,1097,2.000015,0,0,0,0,0,29968,0,9,"The Living Wood",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
3472,530,3430,1098,2.000015,0,0,89,365,0,29998,0,10,"Azurebreeze Coast",0,0,0,0,0,-500,0.6,0,13,0,0,675,0,0,0,0
